time	V(amp_out)	V(bp_out)	V(ecg)	V(rb_out)
9.561299095803467e-001	-1.795260e-003	-1.852446e-002	0.000000e+000	1.858435e-003
9.568877082026044e-001	-7.018844e-004	-1.838990e-002	0.000000e+000	2.001144e-003
9.577251681143468e-001	7.410449e-004	-1.817523e-002	0.000000e+000	2.214368e-003
9.587017306143468e-001	2.545503e-003	-1.786395e-002	0.000000e+000	2.503657e-003
9.594555828545168e-001	3.900378e-003	-1.759620e-002	0.000000e+000	2.733270e-003
9.601552462899067e-001	5.016310e-003	-1.734188e-002	0.000000e+000	2.933555e-003
9.608644935238805e-001	5.923762e-003	-1.709589e-002	0.000000e+000	3.109709e-003
9.615716530314776e-001	6.582448e-003	-1.687112e-002	0.000000e+000	3.252190e-003
9.619551658241213e-001	6.812353e-003	-1.676237e-002	0.000000e+000	3.311066e-003
9.622334973917018e-001	6.899543e-003	-1.669281e-002	0.000000e+000	3.342071e-003
9.625325693311777e-001	6.927780e-003	-1.662650e-002	0.000000e+000	3.365755e-003
9.628030327313110e-001	6.891041e-003	-1.657503e-002	0.000000e+000	3.377713e-003
9.632430199302504e-001	6.698697e-003	-1.651086e-002	0.000000e+000	3.375734e-003
9.639537919350715e-001	6.134926e-003	-1.644840e-002	0.000000e+000	3.329046e-003
9.646852378058861e-001	5.269235e-003	-1.643688e-002	0.000000e+000	3.228964e-003
9.654710053320725e-001	4.064356e-003	-1.648401e-002	0.000000e+000	3.067826e-003
9.661932124851870e-001	2.788590e-003	-1.657521e-002	0.000000e+000	2.882252e-003
9.669571818754175e-001	1.366604e-003	-1.671069e-002	0.000000e+000	2.661604e-003
9.677395701318508e-001	-4.116281e-005	-1.687291e-002	0.000000e+000	2.429958e-003
9.685346073215262e-001	-1.302627e-003	-1.704331e-002	0.000000e+000	2.209131e-003
9.693052567220611e-001	-2.277926e-003	-1.719678e-002	0.000000e+000	2.025288e-003
9.698992919813033e-001	-2.824961e-003	-1.729831e-002	0.000000e+000	1.911603e-003
9.702178968477964e-001	-3.019513e-003	-1.734260e-002	0.000000e+000	1.864682e-003
9.704790768746217e-001	-3.114391e-003	-1.737140e-002	0.000000e+000	1.835390e-003
9.707481443529618e-001	-3.157157e-003	-1.739426e-002	0.000000e+000	1.813048e-003
9.710516609672878e-001	-3.139104e-003	-1.741140e-002	0.000000e+000	1.797547e-003
9.714386854302077e-001	-3.007523e-003	-1.741813e-002	0.000000e+000	1.794498e-003
9.720657464287731e-001	-2.577083e-003	-1.739588e-002	0.000000e+000	1.825088e-003
9.727965990680423e-001	-1.795171e-003	-1.732189e-002	0.000000e+000	1.909375e-003
9.735553896393370e-001	-7.007495e-004	-1.718854e-002	0.000000e+000	2.049586e-003
9.743829130324609e-001	7.244305e-004	-1.698271e-002	0.000000e+000	2.252705e-003
9.753594755324609e-001	2.528684e-003	-1.668392e-002	0.000000e+000	2.528717e-003
9.761246024606413e-001	3.903847e-003	-1.642515e-002	0.000000e+000	2.748954e-003
9.768259831010668e-001	5.021917e-003	-1.618418e-002	0.000000e+000	2.936634e-003
9.775373498252756e-001	5.930277e-003	-1.595279e-002	0.000000e+000	3.099704e-003
9.782446929818853e-001	6.587108e-003	-1.574354e-002	0.000000e+000	3.229247e-003
9.786239491100094e-001	6.813360e-003	-1.564422e-002	0.000000e+000	3.281053e-003
9.789027924021987e-001	6.899937e-003	-1.558035e-002	0.000000e+000	3.307859e-003
9.792039031486479e-001	6.927449e-003	-1.551960e-002	0.000000e+000	3.327552e-003
9.794772987518864e-001	6.888987e-003	-1.547276e-002	0.000000e+000	3.336288e-003
9.799220288555458e-001	6.691201e-003	-1.541562e-002	0.000000e+000	3.329813e-003
9.806402484656119e-001	6.114676e-003	-1.536315e-002	0.000000e+000	3.277719e-003
9.813728400483061e-001	5.240410e-003	-1.535965e-002	0.000000e+000	3.175787e-003
9.821590613811159e-001	4.028377e-003	-1.541159e-002	0.000000e+000	3.016919e-003
9.828808455895219e-001	2.750031e-003	-1.550326e-002	0.000000e+000	2.837483e-003
9.836446300767922e-001	1.328031e-003	-1.563527e-002	0.000000e+000	2.626900e-003
9.844268306161067e-001	-7.667433e-005	-1.579037e-002	0.000000e+000	2.408397e-003
9.852192819261469e-001	-1.328451e-003	-1.595024e-002	0.000000e+000	2.203330e-003
9.859900927653575e-001	-2.297847e-003	-1.609255e-002	0.000000e+000	2.034411e-003
9.865729497522209e-001	-2.830317e-003	-1.618338e-002	0.000000e+000	1.933706e-003
9.868897553464918e-001	-3.021830e-003	-1.622276e-002	0.000000e+000	1.892478e-003
9.871522022725874e-001	-3.116245e-003	-1.624809e-002	0.000000e+000	1.867078e-003
9.874162511024456e-001	-3.157573e-003	-1.626712e-002	0.000000e+000	1.848818e-003
9.877188633447928e-001	-3.139070e-003	-1.628069e-002	0.000000e+000	1.837042e-003
9.881062232624617e-001	-3.007087e-003	-1.628363e-002	0.000000e+000	1.837740e-003
9.887338174181762e-001	-2.575840e-003	-1.625690e-002	0.000000e+000	1.872360e-003
9.894647810193264e-001	-1.793178e-003	-1.618036e-002	0.000000e+000	1.958240e-003
9.902245009129457e-001	-6.972878e-004	-1.604791e-002	0.000000e+000	2.096303e-003
9.910431434453021e-001	7.123541e-004	-1.584993e-002	0.000000e+000	2.290335e-003
9.920197059453021e-001	2.516491e-003	-1.556277e-002	0.000000e+000	2.553863e-003
9.927946441039984e-001	3.909130e-003	-1.531307e-002	0.000000e+000	2.764604e-003
9.934975248400078e-001	5.028721e-003	-1.508490e-002	0.000000e+000	2.940145e-003
9.942107464896831e-001	5.937383e-003	-1.486758e-002	0.000000e+000	3.090559e-003
9.949182525437761e-001	6.592114e-003	-1.467318e-002	0.000000e+000	3.207670e-003
9.952929573061395e-001	6.814464e-003	-1.458282e-002	0.000000e+000	3.252758e-003
9.955723665374263e-001	6.900365e-003	-1.452442e-002	0.000000e+000	3.275507e-003
9.958757324345056e-001	6.927062e-003	-1.446903e-002	0.000000e+000	3.291306e-003
9.961523714410865e-001	6.886662e-003	-1.442668e-002	0.000000e+000	3.296858e-003
9.966023460437047e-001	6.682780e-003	-1.437640e-002	0.000000e+000	3.285893e-003
9.973287908830935e-001	6.092041e-003	-1.433374e-002	0.000000e+000	3.228307e-003
9.980624749697026e-001	5.208679e-003	-1.433802e-002	0.000000e+000	3.124508e-003
9.988477009545923e-001	3.991368e-003	-1.439452e-002	0.000000e+000	2.968064e-003
9.995690646647216e-001	2.714876e-003	-1.448356e-002	0.000000e+000	2.796982e-003
1.000000000000000e+000	1.908111e-003	-1.455018e-002	0.000000e+000	2.687263e-003
